ds,yhat,yhat_lower,yhat_upper
2016-10-13,1647.41021526911,-1010.2631046013481,4272.890827678786
2016-10-14,1904.803417592224,-851.1589122973834,4593.819101722467
2016-10-15,1510.1190114829042,-1238.36356366509,4295.63871082632
2016-10-16,1706.0010200623353,-991.2960510181432,4421.167153810493
2016-10-17,1937.4862687873858,-747.3026433609156,4751.443949441931
2016-10-18,1386.9737777265573,-1440.0821112129208,4235.390710225331
2016-10-20,1808.6681261739695,-852.0853192196705,4339.71590284226
2016-10-21,2131.8004568041433,-734.1237906068039,4727.080912598814
2016-10-22,1800.5018371417232,-1049.8968015068162,4324.05366828707
2016-10-23,2056.637593474595,-518.3260511824755,4750.840495378155
2016-10-24,2344.5000609523054,-425.2083991664638,5163.568032902083
2016-10-25,1845.7884548038544,-801.3472728727357,4600.487873291847
2016-10-27,2354.8411255154283,-428.04109755825283,4923.663001487772
2016-10-28,2712.4453452228863,10.406609550670598,5540.309571894828
2016-10-29,2408.889339267322,-313.7107398321562,5030.637122537815
2016-10-30,2685.706802394416,-260.2654222571507,5391.368774260176
2016-10-31,2986.9561829492595,456.8647755365658,5688.928116146851
2016-11-01,2494.2061456726087,-154.2108679670898,5071.975173616611
2016-11-03,2992.923978756711,64.38897661857565,5597.709404799222
2016-11-04,3334.5171266078214,541.7828514812688,6059.761813446665
2016-11-05,3008.0953907423655,181.87212075047063,5935.446623395756
2016-11-06,3255.6081898297266,492.3252170760973,5924.167493107385
2016-11-07,3521.6322462052467,685.8964502824585,6350.047387729952
2016-11-08,2988.3502546930704,328.41755291980985,5681.496614059805
2016-11-09,2162.315575667047,-602.3250924690651,4987.754741224743
2016-11-10,3392.96467657503,775.5126596122883,6067.375057703734
2016-11-11,3682.604876762426,925.7309702842222,6405.822760243106
2016-11-12,3302.1340121286853,528.8309836426575,5996.530078943613
2016-11-13,3494.4266397201222,559.4438048215297,6123.816409169387
2016-11-14,3705.0021860713214,864.2264884298718,6566.533749213
2016-11-15,3116.9858906914565,329.6607010552736,5844.3732734607165
2016-11-16,2237.855516062965,-450.03371723589345,4972.039299313806
2016-11-17,3417.9354236175845,529.3183089177301,6171.688357548643
2016-11-18,3660.3661980654088,995.4076115923067,6510.026035788997
2016-11-19,3236.8067878427564,596.7578682546289,6018.799579426629
2016-11-20,3390.804187730385,577.9722746192804,5944.807544418878
2016-11-21,3568.4464209509333,878.2964649345995,6182.471104042621
2016-11-22,2953.3103031483574,140.65475358932608,5866.716048462897
2016-11-23,2053.1968372885153,-692.3574583231749,4848.357650822604
2016-11-24,3218.616653510715,568.1620474205281,6150.716065433524
2016-11-25,3452.753717383351,632.6412959837832,6162.9413715404235
2016-11-26,3027.164552964543,476.40527689164685,5594.846724538055
2016-11-27,3185.1481746864984,631.6549802458655,5705.815914211544
2016-11-28,3372.4025842727624,703.797628015927,5999.375777805756
2016-11-29,2771.979339672012,13.926939759705734,5445.648880731028
2016-11-30,1891.0289913510487,-879.4570070047866,4564.385177468462
2016-12-01,3079.2996666451127,423.5257191077305,5760.1623026709785
2016-12-02,3339.1168123760644,602.8759178921507,6058.0985783922815
2016-12-03,2941.101051936271,26.1311069813526,5655.821162191238
2016-12-04,3127.5589875289315,254.8181796060653,5772.2015933684215
2016-12-05,3343.1623744002436,629.7415629439366,6129.0166098031605
2016-12-06,2769.9266866467065,124.65520980627099,5577.4225566768255
2016-12-08,3124.093248316749,241.1481570113506,5877.5323955745735
2016-12-09,3401.6712315573773,575.2682917485625,6096.317647264434
2016-12-10,3016.5074631046177,128.47988028559266,5743.188399504541
2016-12-11,3210.1903601281815,404.7036970252212,5908.52513500284
2016-12-12,3426.8036710074794,831.7512510540407,6204.95996531663
2016-12-13,2847.922277500822,137.89838242492402,5697.386457392646
2016-12-14,1979.3964836447558,-672.9408226676676,4863.587510273523
2016-12-15,3169.8860829501527,238.14720260724283,6059.733856516228
2016-12-16,3420.8712803627272,554.8847405600268,5974.475431226915
2016-12-17,3002.3965713515136,229.0645794379367,5743.898656273533
2016-12-18,3156.481658910686,607.7872386911231,6061.67876836819
2016-12-19,3327.814210572059,492.00820551738315,6076.711958260244
2016-12-20,2698.7349948192095,-235.71121096663873,5683.689054586399
2016-12-22,2909.332459745857,185.76082966019723,5557.320303055458
2016-12-23,3101.338150569788,274.9704702402165,5795.932075006377
2016-12-24,2623.2973408185294,-28.891485488522214,5172.869585670676
2016-12-25,2718.5112199272203,-64.49403015210311,5696.082432393942
2016-12-26,2832.9724075046997,130.73753113750408,5779.939121504447
2016-12-27,2150.318991478304,-656.3345551731616,4627.940023014827
2016-12-29,2268.624381497251,-545.535443901395,5020.314620485153
2016-12-30,2424.190360049059,-273.22015117990014,5391.287977754052
2016-12-31,1917.5053525175836,-770.6647639961488,4664.744708208251
2017-01-01,1992.6788623390678,-661.8933217794979,4608.004711949286
2017-01-02,2096.33622087408,-539.58547713634,4801.036311155897
2017-01-03,1412.5544209194893,-1451.38762538434,4092.120456970355
2017-01-06,1742.309506756041,-1178.6750678744172,4547.602977469615
2017-01-07,1273.3153871501443,-1218.14273042216,4104.893138981555
2017-01-08,1394.8189440794436,-1233.5843217282047,4219.224169984549
2017-01-09,1552.5997410590758,-1200.281646612049,4275.012213540494
2017-01-12,1212.6156379648605,-1778.2099833495595,3818.2454783034873
2017-01-13,1470.0578353677033,-1410.648070417377,4214.233903478277
2017-01-14,1075.7965462053558,-1698.764697817885,3796.0955989303607
2017-01-15,1271.7348627421677,-1542.7680849376313,4108.950954831058
2017-01-16,1502.0832465446547,-1504.4872228305521,3987.7373570560117
2017-01-19,1353.5915072139023,-1329.2212661951635,4141.5652946736855
2017-01-20,1661.6029216769969,-1101.0901198704012,4199.837328784577
2017-01-21,1309.372479063922,-1309.113587319001,4108.229160630272
2017-01-22,1537.932822878172,-1077.7106659066703,4304.662707041107
2017-01-23,1790.8401422852658,-1075.6773752785157,4546.603245365537
2017-01-24,1249.1810908286361,-1462.1784798498163,4064.259814986575
2017-01-26,1646.676182998943,-1087.240692829353,4430.362636648623
2017-01-27,1935.271954857831,-760.5409887936393,4607.649493468897
2017-01-28,1553.9510640834637,-1153.873468632404,4463.2356787394165
2017-01-29,1744.5577688798708,-942.028828805643,4464.054781556622
2017-01-30,1951.677561617467,-901.2220365635538,4609.13172932349
2017-02-02,1636.1951101352868,-1148.5437989470956,4383.683233194474
2017-02-03,1861.4213143035897,-712.123792620797,4459.901625783376
2017-02-04,1416.3572093481637,-1291.4501054029192,4276.362281721454
2017-02-05,1544.5595981840966,-1035.034224600645,4235.411128395367
2017-02-06,1692.30881536376,-1061.735462208355,4256.813594372025
2017-02-09,1232.7637344107784,-1534.1392600213112,3812.921316799624
2017-02-10,1425.970791655065,-1252.268907427737,4288.507578855247
2017-02-11,958.7812238851963,-1729.0659710892407,3721.2732066532685
2017-02-13,1223.1824898132609,-1341.9268173025973,3937.6918586642614
2017-02-16,832.7148512482445,-1858.931480316249,3603.507768722737
2017-02-17,1071.3663156169055,-1673.710313477483,3634.7738346088167
2017-02-18,659.804472986757,-1937.3890254326475,3325.9962171203233
2017-02-19,841.4187638628421,-1940.2512253282807,3755.3354651129994
2017-02-20,1061.8615609813128,-1696.2105277267306,3836.142325968019
2017-02-21,504.00432548640583,-2298.6623272487236,3148.461027312365
2017-02-23,923.2300096039457,-1826.6104102267286,3472.238561406282
2017-02-24,1251.4140794498808,-1263.9060540165913,4046.551192878042
2017-02-25,929.2220007244766,-1645.0017506093777,3649.500474009945
2017-02-26,1198.2392239969988,-1544.5242537632246,3916.15709631124
2017-02-28,1022.73737790079,-1558.6674063908654,3841.93011168066
2017-03-02,1576.021171828495,-1177.5636878499206,4289.153794286126
2017-03-03,1957.3472338689369,-623.4324010159061,4848.058228343666
2017-03-04,1677.5859690801958,-1094.3023771646745,4217.891072516042
2017-03-05,1977.5145798709923,-744.3168136995299,4575.812678236556
2017-03-06,2300.455838466527,-132.52628063000333,5124.634872108653
2017-03-07,1827.2847850534479,-799.3300759007809,4699.387669113803
2017-03-08,1063.2214795052025,-1757.6612581096128,3993.8168442478564
2017-03-09,2356.370939691689,-153.96329305287915,5424.060257754234
2017-03-10,2707.737270831976,187.85816901393184,5492.046629100268
2017-03-11,2386.9681041721215,-361.8491078430953,4781.620349107488
2017-03-12,2635.763527755921,-113.56865957941322,5181.785761094614
2017-03-13,2898.564495423803,95.03547960206625,5576.682749427651
2017-03-14,2357.531512323368,-489.1959532078358,5113.5460631908845
2017-03-16,2733.515319038059,-87.92450593052405,5563.310502555493
2017-03-17,3002.7522117782883,178.5549799612031,5744.225142779075
2017-03-18,2598.280866141027,-352.8720994621947,5443.92729066971
2017-03-19,2763.4095163456445,9.167290597294915,5569.349311714991
2017-03-20,2944.1425778934395,458.30135325250137,5770.922889124763
2017-03-21,2324.1249476337207,-289.56410057097673,5034.574283582936
2017-03-23,2556.743825138372,-150.56686865313338,5323.727478194352
2017-03-24,2763.904623776395,-19.52722001465728,5699.49661968082
2017-03-25,2305.0041467127953,-481.4056795422548,4924.1068523639315
2017-03-26,2424.0373563558874,-211.19244255414733,5154.742251089842
2017-03-27,2567.486082385079,-77.66902935368674,5409.936609141455
2017-03-28,1919.2586199098128,-663.8049306504112,4614.241943945131
2017-03-29,987.4197683048797,-1716.6209036433086,3618.665698304764
2017-03-30,2122.673864395251,-552.2390563149742,4923.683247071819
2017-03-31,2328.329068593102,-372.6218693821087,4953.932123495764
2017-04-01,1876.0000808018979,-845.9724386028986,4726.795438011651
2017-04-02,2008.9843079594054,-720.3010272738239,4734.240283066091
2017-04-03,2172.9270710307323,-507.2704583955532,4945.6179762730935
2017-04-04,1550.787002473368,-943.4194934602308,4355.306451583914
2017-04-06,1818.9615163484011,-974.3059947177319,4565.499367178746
2017-04-07,2061.080681535511,-613.0974489811748,4860.489809647392
2017-04-08,1646.4526123834391,-742.3134205172955,4573.285802979223
2017-04-09,1817.2932049122567,-950.9442114787536,4522.554210923567
2017-04-10,2018.225253360474,-975.3619731773573,4648.665807970281
2017-04-11,1431.2683918652579,-1240.910766209085,4182.176191729155
2017-04-12,562.6186354674285,-2069.0839744134782,3162.9585668696
2017-04-13,1761.1788124903344,-922.2952719937703,4616.581623764417
2017-04-14,2028.5669670717646,-504.5807068697857,4702.878635044201
2017-04-15,1634.858840015432,-1060.0050777474023,4359.652178555689
2017-04-16,1821.9985187429836,-1001.9040807809234,4476.482105030262
2017-04-17,2034.4920726180007,-666.0875251629798,4632.979890865331
2017-04-20,1784.7772215676741,-856.5335077825198,4521.7787243405155
2017-04-21,2046.5302872212592,-625.2632944370351,4866.748642808366
2017-04-22,1643.9586531506893,-1077.4371594122154,4357.006282183402
2017-04-23,1819.6307274193364,-765.9657839635039,4594.768155883033
2017-04-24,2018.7397710781363,-814.6966314578291,4689.489291698974
2017-04-25,1424.0685909331983,-1128.7608349549396,4243.487172996994
2017-04-26,542.7391914586392,-2132.7375608098146,3288.602835992725
2017-04-27,1724.7096168398439,-903.8467906585317,4569.119546792131
2017-04-28,1972.746080733228,-617.4756160455719,4722.284382235135
2017-04-29,1558.127561357455,-1226.6377631803664,4367.926978804381
2017-04-30,1724.0180426600534,-1126.9233681764706,4571.151589023376
2017-05-01,1916.1222980541268,-755.3241353413894,4444.511813165052
2017-05-02,1317.6368146162122,-1490.8730287562098,4054.0423897220303
2017-05-03,435.98879135847255,-2253.6407602755116,3253.163866104782
2017-05-04,1621.3256738109817,-1212.836985747183,4302.739220975977
2017-05-05,1876.483455989902,-942.7725064241122,4667.1131175746
2017-05-06,1472.6909610609068,-1259.3466498137273,3975.798581692321
2017-05-07,1652.9452166588803,-1319.4030133745227,4556.513273000717
2017-05-08,1862.673661450794,-825.9207480071756,4727.104231434144
2017-05-09,1284.6945323888458,-1567.5746943920415,3979.367018547598
2017-05-11,1636.1003805845526,-1056.7377593129613,4458.613446589065
2017-05-12,1917.32840866496,-882.1392981117058,4585.35154191845
2017-05-13,1540.2416053852521,-1193.6763614999677,4226.8811440488835
2017-05-14,1747.1760111513272,-991.4742005698605,4428.325553838316
2017-05-15,1982.8952736706783,-945.9551974681817,4738.077452140982
2017-05-16,1429.5696402673439,-1225.6634451117623,4303.86132878269
2017-05-18,1823.8634050583967,-728.8558697809143,4554.220380892739
2017-05-19,2122.2628504935083,-674.056135190065,4869.79300645826
2017-05-20,1758.9118998613876,-899.5390157516757,4539.46159877742
2017-05-21,1975.8141685083642,-640.2064211034871,4669.166127782695
2017-05-22,2217.4971728581113,-491.717065770053,5029.34200018558
2017-05-23,1665.996341246373,-1116.4570785215822,4429.738001164695
2017-05-25,2051.5000916750855,-671.1094942227896,4719.002858648229
2017-05-26,2339.5265035617176,-429.63692905786246,5091.824506678227
2017-05-27,1962.1373906099168,-823.0247676735659,4573.755550025037
2017-05-28,2161.684097656079,-523.3735576856136,4938.314388750735
2017-05-29,2383.1154657406237,-286.04754351179366,5162.915717555233
2017-05-30,1808.9493384276361,-813.4184858572149,4386.039748962596
2017-06-01,2144.0323562347257,-513.1074820825853,4665.919875772211
2017-06-02,2405.4442766885973,-362.6025630066528,5164.582583864587
2017-06-03,2001.2780900253952,-843.6066995518606,4691.2993786778725
2017-06-04,2174.4521096221324,-644.9289261425888,5005.93817597802
2017-06-05,2370.454287951269,-306.3885467693694,5086.901969282799
2017-06-06,1772.300566612908,-1041.7779957843059,4494.315562715327
2017-06-08,2065.4523529174016,-685.0690167111173,4656.356080276557
2017-06-09,2309.6160242900887,-508.19457330870296,5233.097946297003
2017-06-10,1891.0204533501244,-788.6766327709088,4811.767792279681
2017-06-11,2052.7409884203134,-612.5634187860106,4861.087616573842
2017-06-12,2240.342146457315,-398.42329862012684,4895.6195859324425
2017-06-13,1636.837193716914,-1308.388418382568,4342.319835640698
2017-06-15,1928.0514637387664,-709.8919961521599,4697.636003918088
2017-06-16,2175.267859238474,-708.1502240779894,4706.24149781491
2017-06-17,1762.0688003868063,-830.3602869312069,4335.434597589628
2017-06-18,1931.2186931125923,-938.3590174683875,4598.054794202481
2017-06-19,2127.937554634803,-510.9146607927912,4818.131467649756
2017-06-20,1534.8720189860928,-1303.8485601058921,4122.460442462534
2017-06-21,658.8559716915715,-1969.805485650003,3381.1479451599184
2017-06-22,1849.4225856698338,-773.5469634856129,4597.417002795218
2017-06-24,1707.614174346817,-1064.7612963889085,4434.67801364435
2017-06-25,1888.3323303507677,-1002.714984879208,4567.098621875917
2017-06-26,2095.8971704667547,-920.4377538041362,4584.28028958663
2017-06-27,1512.7276049538984,-975.4643660688786,4163.242122552469
2017-06-29,1843.5587685051246,-979.4610806888547,4433.589564893871
2017-06-30,2109.1166503984414,-759.8424304123333,4654.632618886301
2017-07-01,1712.7719683547755,-1067.6054148162013,4530.190799989303
2017-07-02,1897.0066572458536,-646.3631438627915,4646.210089713728
2017-07-03,2106.8427657641305,-578.8689199483943,4868.669207021968
2017-07-05,657.7256602995444,-1982.0861301935888,3508.8984631756066
2017-07-06,1855.1594094914808,-798.9818910373463,4633.865675394925
2017-07-07,2119.4598130209724,-710.8166837359213,4803.469214670315
2017-07-08,1721.4503198294942,-760.5009263557615,4679.7520622604325
2017-07-09,1903.8190106974148,-925.3297704534415,4663.307009142772
2017-07-10,2111.7878229643393,-528.4962676432115,4942.650531391632
2017-07-11,1528.0767651894625,-1227.8145646573696,4314.5826340352405
2017-07-12,659.6557260901754,-2177.234220065049,3509.7758149048927
2017-07-13,1856.2460355578605,-1035.0749306634712,4615.740674752429
2017-07-14,2120.2997360203735,-495.35354259803216,5068.803478146819
2017-07-15,1722.7135404214096,-939.8470162705737,4436.244330270338
2017-07-16,1906.2123996921778,-997.6893742109692,4686.339464508148
2017-07-17,2116.01826890325,-559.3562735597887,4960.856510863612
2017-07-18,1534.8153214231272,-942.2632037778417,4393.093947156837
2017-07-20,1869.7071138976034,-848.0201582173272,4760.289221736099
2017-07-21,2137.7523509766065,-539.1225233769982,5020.379223488901
2017-07-22,1744.393748277507,-926.6633278640468,4509.830180216865
2017-07-23,1932.201085159928,-672.5871160844312,4768.907897991163
2017-07-24,2146.235999036372,-487.8320881116683,4808.265208474099
2017-07-25,1569.024668834741,-1220.1204360819934,4518.262506698746
2017-07-26,707.3195191493367,-1983.0761207665557,3487.6282322476995
2017-07-27,1910.6117397313942,-618.9650164596701,4557.21262034549
2017-07-28,2181.122179584748,-657.1926119598348,4982.6376528442115
2017-07-29,1789.5271703578876,-999.5726816916693,4521.238715413064
2017-07-30,1978.3537711107072,-674.6929421518716,4651.6322804061165
2017-07-31,2192.6595978359733,-346.54086283377904,5007.231860153613
2017-08-01,1615.0080795376834,-1061.5801327123218,4231.026700078658
2017-08-03,1953.9422780406169,-721.0264365461888,4543.967598535327
2017-08-04,2222.5238474893545,-661.0384562290039,4780.746961840616
2017-08-05,1828.8513461710086,-938.3419271196454,4651.754322042628
2017-08-06,2015.683050273721,-624.4673913069772,4645.0933874951625
2017-08-07,2228.3340114194275,-543.6551212240258,4845.378208024965
2017-08-10,1989.5035923473451,-704.3443991393962,4684.189971576774
2017-08-11,2260.6210812331306,-707.6948369555017,4954.318674521794
2017-08-12,1871.227078377917,-954.3842126032196,4674.651332616942
2017-08-13,2064.320127082311,-585.3401727768556,4849.376696668343
2017-08-14,2285.420631482213,-580.6532496927223,5135.353068439678
2017-08-15,1717.5305617123881,-1195.1236576789947,4348.316972521864
2017-08-16,867.8806980055576,-1923.756715828624,3881.4819523744577
2017-08-17,2086.4275971707216,-582.2955876892624,5022.883237392962
2017-08-18,2375.8282713715494,-596.4648346418255,5052.309143050279
2017-08-19,2007.149593962181,-671.712510090282,4630.709659739155
2017-08-20,2223.2474010135224,-464.7853231635959,5044.155983060033
2017-08-21,2469.430930975092,-217.06854395991377,5061.625732108551
2017-08-22,1928.4239123603966,-817.6523261538504,4843.476222359806
2017-08-23,1107.11492015652,-1652.5668154938394,3871.840498493122
2017-08-24,2355.0591343499145,-357.17811122452224,5116.2931378413305
2017-08-25,2674.459396442795,-180.8401745972909,5301.488559984681
2017-08-26,2335.883443039345,-485.82333578420764,5058.587343266649
2017-08-27,2581.652111948864,-55.68393529668883,5335.455161458787
2017-08-28,2856.513957251518,259.4750238790144,5662.707699306003
2017-08-29,2342.61735030797,-244.94323521026718,5148.948761496471
2017-08-31,2816.4647939868587,42.19682683270807,5670.41697052666
2017-09-01,3154.848475165469,408.54293296548275,5985.061245406132
2017-09-02,2831.4749377369794,-2.376659430794273,5653.887420725522
2017-09-03,3088.19249287825,250.35582195734372,5636.0773971926055
2017-09-04,3369.3313957008013,628.2151700640388,5866.718327429812
2017-09-05,2856.68544265364,171.88212330130082,5683.285058792597
2017-09-07,3316.9037897674953,550.9327951690848,6171.434796949963
2017-09-08,3640.085003876954,1154.9701880106907,6461.671421478223
2017-09-09,3295.8464283403637,605.7039444031623,6165.035254270125
2017-09-10,3526.0958581256946,813.9417083724721,6179.57194345169
2017-09-11,3775.313868104803,1087.1038934148178,6288.672763918843
2017-09-12,3225.5341592249088,543.2721718025377,5840.515329332922
2017-09-13,2383.110921943541,-227.29179924856595,5257.984919409088
2017-09-14,3597.23498886026,907.4237292169071,6222.7524383119235
2017-09-15,3869.926369553659,1273.8041187116592,6700.189974833133
2017-09-16,3471.759808281733,923.3712087876644,6513.6127754441495
2017-09-17,3645.2579901176196,928.70991160577,6321.927396029084
2017-09-18,3835.5677331442052,894.7252998212741,6489.617517177371
2017-09-19,3225.4302161593073,472.3882878620064,5761.73830368343
2017-09-20,2321.9376516715647,-600.0545602091701,5080.753228683689
2017-09-21,3475.038380206231,926.38632668344,6013.278135668245
2017-09-22,3687.5181805616953,939.6291274433117,6509.940903063976
2017-09-23,3230.7146314064307,390.1701629279422,6022.032144125368
2017-09-24,3347.899333757671,705.5085215393796,5850.118984371535
2017-09-25,3484.9435015582367,802.9597408296174,6153.529815440201
2017-09-26,2825.2781224495748,102.37432745981958,5479.739273449522
2017-09-28,2989.5743916667598,173.9724664482479,5718.036820823719
2017-09-29,3167.3962544692727,491.77185513199095,5810.239077216949
2017-09-30,2681.9101304035325,-40.85571241207615,5499.293567514145
2017-10-01,2776.780407563271,50.43349528102648,5432.004388594715
2017-10-02,2898.1933719533267,18.334433039541498,5899.588588229027
2017-10-03,2229.8136428736825,-337.7857872584121,5098.246307039122
2017-10-04,1279.5287681555337,-1530.6797569995847,4076.251297331824
2017-10-05,2397.9440568736354,-194.7255320806993,5356.595161841628
2017-10-06,2588.355514525103,-74.77701966842392,5259.440433664074
2017-10-07,2122.4577581697654,-584.6696218653965,4757.137895568337
2017-10-08,2243.7217374357074,-400.97829005658997,5027.681773524902
2017-10-09,2398.0577630531716,-377.44720242249946,5172.999885227377
2017-10-10,1768.7750207051793,-903.9086959796583,4528.181996440002
2017-10-12,2031.8263952690027,-740.9194804513495,4849.835299578647
2017-10-13,2276.992747780081,-374.25380795985876,4984.095026090914
2017-10-14,1869.8972632947573,-899.8896658583492,4485.451280414788
2017-10-15,2053.3319987317136,-618.125596190648,4786.68027674388
2017-10-16,2272.483437719449,-362.05289282834923,4870.071286654055
2017-10-17,1709.9000731765873,-1235.2105745439112,4391.375231185342
2017-10-19,2108.827217373647,-601.1160588550619,4811.024383060646
2017-10-20,2421.544272034751,-329.6583058900134,5303.430754691273
2017-10-21,2080.6515750587414,-611.829296418286,5020.483988204028
2017-10-22,2328.134539818379,-72.91953001558855,5154.792869215093
2017-10-23,2608.394048379186,-108.79794231310674,5516.089155156967
2017-10-24,2103.224564824346,-390.0088311079442,4889.830974268361
2017-10-26,2603.101527592218,-246.23100679507618,5272.174048500868
2017-10-27,2958.0979264741595,152.4499644864231,5774.387359458119
2017-10-28,2653.2967991562223,-86.54039270181183,5452.817772338011
2017-10-29,2930.2394639253316,98.80149186033766,5607.376815387684
2017-10-30,3232.97175668455,442.314310208778,6222.297250601919
2017-10-31,2743.0292432957067,2.5348808247640218,5545.103896071066
2017-11-01,1966.2107636041155,-689.1498502360661,4499.910456356699
2017-11-02,3251.1019836277305,303.2278311786897,5895.993078469794
2017-11-03,3599.0764101487925,721.2170312696347,6434.579779197946
2017-11-04,3280.030329502807,577.3538689885328,5790.81678375878
2017-11-05,3535.7860813791167,750.6870049937079,6227.032770417223
2017-11-06,3810.778760540728,1168.3235683274959,6344.392566104745
2017-11-07,3287.0371283364802,675.1271914951469,6126.455667052251
2017-11-08,2470.9508613415715,-360.6160392924325,5122.7346153412645
2017-11-09,3711.7858247752756,719.6879216455214,6352.4436052650635
2017-11-10,4011.6748803067308,1157.3818890869927,6898.550097946995
2017-11-11,3641.340791626949,848.7699472289769,6464.985419097372
2017-11-12,3843.485787550632,982.4189792007004,6612.3152949673395
2017-11-13,4063.4630714245095,1513.4975934903393,6717.53730860955
2017-11-14,3484.2413000141323,729.6532648707338,6333.180821488629
2017-11-15,2613.1544428219677,-143.53405262803392,5229.231044673968
2017-11-16,3800.3990312578417,1011.752672641894,6427.644395347191
2017-11-17,4049.0066612305764,1254.1834751094636,6937.0111032797795
2017-11-18,3630.548692053215,794.896795793677,6568.28086738976
2017-11-19,3788.508098308276,1082.2021564709246,6452.057983780919
2017-11-20,3968.9341686903153,1232.2137810803597,6561.923025062996
2017-11-21,3355.391479052445,538.0666993325927,5966.920973650581
2017-11-22,2455.6959431442606,-294.0186416107396,4984.94360050619
2017-11-23,3620.40032109818,942.9641131529418,6455.572845895086
2017-11-24,3852.75738763103,1175.8513839191012,6606.331698747275
2017-11-25,3424.417998896575,569.6895984056589,6056.019583380375
2017-11-26,3578.7992589816413,1083.0676337366253,6654.280612404304
2017-11-27,3761.7386642760694,1070.5288904510717,6495.643245558674
2017-11-28,3156.445769670486,588.6861678283801,6072.2290540899185
2017-11-29,2270.2442236482593,-390.7957020790662,4871.336462877038
2017-11-30,3453.0665184304544,680.9156986110917,6001.211175915687
2017-12-01,3707.4295437891797,871.6890733016215,6346.7522428889615
2017-12-02,3304.147990057896,443.1250310364969,5933.060267139354
2017-12-03,3485.7205300406863,669.6751587887759,6287.386425715561
2017-12-04,3697.004312461914,1247.9740914795855,6400.173364577386
2017-12-05,3120.188897316661,484.59142721179165,5787.436444516032
2017-12-06,2261.562006437882,-412.84444761149365,5142.637987880793
2017-12-07,3470.028911431131,714.888134744117,6107.187749132859
2017-12-08,3747.112984891107,1037.8326309900206,6516.563827248392
2017-12-09,3362.693871879184,715.4586697574515,6182.440255791505
2017-12-10,3558.417610976047,701.161627566784,6245.985070842062
2017-12-11,3778.3936401865094,986.06358152598,6782.920072173288
2017-12-13,2341.6132319481803,-405.3132544352967,5094.8470518573495
2017-12-14,3539.250283590658,910.3337260599384,6509.496697260118
2017-12-15,3798.472864981162,966.5405041198298,6652.448611737443
2017-12-16,3389.18699687979,758.1411575943639,6155.835198346159
2017-12-17,3553.245817457454,717.7020262785435,6462.311670414852
2017-12-18,3735.1457311247204,1194.9465169382022,6340.341012257912
2017-12-19,3117.0156106366803,278.0198527576594,5711.063442208627
2017-12-20,2205.3909077893622,-251.2357967510665,5181.176236264973
2017-12-21,3349.7341334756993,572.2623325692014,6071.136890314484
2017-12-22,3552.429041233315,893.0077175471243,6254.808972929671
2017-12-23,3084.504958394014,385.0404522955195,5916.311779745941
2017-12-24,3189.0257647013023,372.91660968433894,5965.220534982268
2017-12-25,3311.758808144645,434.71912452181573,5883.311090880057
2017-12-26,2636.1348426471122,-96.04162095715606,5213.588354077479
2017-12-27,1669.991518575463,-1099.3903459068704,4261.048438926348
2017-12-28,2764.0626101539715,60.468760329094565,5719.811337706564
2017-12-29,2921.9410677339874,275.3991297550409,5532.844767858977
2017-12-30,2415.773104761828,-218.4135298401819,5316.230037613277
2017-12-31,2489.6185781332865,142.04796126839676,5376.895841400819
2018-01-01,2590.093684002438,53.20649222998096,5478.068281219822
2018-01-02,1901.3077407707397,-775.0923482029035,4561.992362867651
2018-01-03,931.5872137405374,-1819.3259333832113,3508.915103648452
2018-01-04,2031.9497086693204,-654.8607942610431,4853.25224565715
2018-01-05,2206.0564697041937,-594.092950678978,4875.798505550673
2018-01-06,1725.9009306970086,-999.9705152154306,4249.012337706546
2018-01-07,1835.1687987042308,-861.707639011129,4309.076074333088
2018-01-08,1979.885785542838,-642.693990623588,4674.08408132342
2018-01-09,1343.3647219956983,-1371.1491764997413,4084.8374496394777
2018-01-10,432.9450400785556,-2276.532335657404,3213.5673691933334
2018-01-11,1598.487051675891,-1013.2645103505901,4522.839225615493
2018-01-12,1842.3491359142913,-935.1774438679897,4459.268284175613
2018-01-13,1435.1048457050608,-1141.668711573295,4277.74953674832
2018-01-14,1618.934770117614,-850.4164597949831,4542.214250655349
2018-01-15,1838.3085375613455,-940.6547677480438,4628.334417126613
2018-01-16,1274.9678916318637,-1391.2681418833731,3832.1957317618067
2018-01-17,434.70296993349257,-2263.8297453886676,3200.3401184949103
2018-01-18,1665.8833273602831,-1129.7916137541513,4433.474493184932
2018-01-19,1969.4709195089101,-909.0768149382814,4589.617913601511
2018-01-20,1614.7711725716379,-1442.2514627635471,4406.853154457789
2018-01-21,1842.8561271962403,-971.0890133481411,4727.715111204567
2018-01-22,2097.274248512914,-794.7928095341271,4927.96766527735
2018-01-23,1559.0571187340067,-1098.97879237892,4486.650179447943
2018-01-24,733.5145227044054,-1975.8910740380604,3476.895479150867
2018-01-25,1968.7789605137434,-657.4425539308327,4535.664114616276
2018-01-26,2265.826421399741,-282.0385203989691,5082.020900102238
2018-01-27,1894.2293009063153,-472.6096749910816,4650.017217256563
2018-01-28,2095.5753484860556,-763.6342238514026,4803.255851984898
2018-01-29,2314.167285624451,-369.9125570499565,5080.332296173263
